Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,87364,2022-11-17,-0.069082546,-0.136724477,-0.149595703,21,100
Market-Adjusted Model,87394,2022-11-17,0.4175627115,0.3001955838,0.3370495544,21,100
Market-Adjusted Model,87404,2022-11-17,-0.184126822,-0.266019434,-0.264639979,21,100
Market-Adjusted Model,87426,2022-11-17,0.164583077,0.0819050593,0.0840699199,21,100
Market-Adjusted Model,87430,2022-11-17,-0.081632668,-0.151207675,-0.162145825,21,100
Market-Adjusted Model,87432,2022-11-17,0.1508094392,0.0671674872,0.0702962821,21,100
Market-Adjusted Model,87437,2022-11-17,0.2361679524,0.1617359232,0.1556547952,21,100
Market-Adjusted Model,87439,2022-11-17,-0.022727256,-0.065723356,-0.103240414,21,100
Market-Adjusted Model,87444,2022-11-17,0.1827676615,0.0922470202,0.1022545043,21,100
Market-Adjusted Model,87445,2022-11-17,0.0934524699,0.0121024034,0.0129393127,21,100
Market-Adjusted Model,87447,2022-11-17,0.1608978513,0.073395454,0.0803846941,21,100
Market-Adjusted Model,87471,2022-11-17,0.081853028,0.0200601392,0.0013398709,21,100
Market-Adjusted Model,87476,2022-11-17,0.0156748446,-0.061992933,-0.064838313,21,100
Market-Adjusted Model,87487,2022-11-17,0.1876881831,0.1006444177,0.1071750259,21,100
Market-Adjusted Model,87501,2022-11-17,-0.035528813,-0.114683312,-0.11604197,21,100
Market-Adjusted Model,87505,2022-11-17,0.115551412,0.0301207834,0.0350382548,21,100
Market-Adjusted Model,87508,2022-11-17,-0.0189874,-0.097510945,-0.099500557,21,100
Market-Adjusted Model,87510,2022-11-17,0.0935322921,0.0187423692,0.0130191349,21,100
Market-Adjusted Model,87532,2022-11-17,-0.091428553,-0.170607375,-0.17194171,21,100
Market-Adjusted Model,87533,2022-11-17,-0.00251895,-0.074637431,-0.083032107,21,100
Market-Adjusted Model,87541,2022-11-17,0.1626455708,0.0737245003,0.0821324136,21,100
Market-Adjusted Model,87583,2022-11-17,0.2222221988,0.1765807385,0.1417090416,21,100
Market-Adjusted Model,87589,2022-11-17,0.0691950149,-0.007964461,-0.011318142,21,100
Market-Adjusted Model,87608,2022-11-17,0.0166666536,-0.062408578,-0.063846504,21,100
Market-Adjusted Model,87614,2022-11-17,0.0343406325,-0.044226832,-0.046172525,21,100
Market-Adjusted Model,87656,2022-11-17,-0.105381163,-0.171494492,-0.18589432,21,100
Market-Adjusted Model,87657,2022-11-17,0.0887499013,0.0081793808,0.0082367442,21,100
Market-Adjusted Model,87658,2022-11-17,-0.065217388,-0.138346637,-0.145730545,21,100
Market-Adjusted Model,87659,2022-11-17,0.1204625078,0.0366949718,0.0399493506,21,100
Market-Adjusted Model,87662,2022-11-17,0.0603291432,-0.019694544,-0.020184014,21,100
Market-Adjusted Model,87666,2022-11-17,0.145100596,0.0587906574,0.0645874388,21,100
Market-Adjusted Model,87717,2022-11-17,0.2451707531,0.1459731657,0.1646575959,21,100
Market-Adjusted Model,87725,2022-11-17,0.191200035,0.1009511079,0.1106868778,21,100
Market-Adjusted Model,87753,2022-11-17,0.0528634928,-0.011752631,-0.027649664,21,100
Market-Adjusted Model,87759,2022-11-17,-0.175555641,-0.092565554,-0.256068798,21,100
Market-Adjusted Model,87812,2022-11-17,0.2184461012,0.1334221898,0.137932944,21,100
Market-Adjusted Model,87825,2022-11-17,0.2406416669,0.1740677563,0.1601285097,21,100
Market-Adjusted Model,87832,2022-11-17,-0.017855426,-0.097238862,-0.098368583,21,100
Market-Adjusted Model,87842,2022-11-17,0.0524691888,-0.028283978,-0.028043968,21,100
Market-Adjusted Model,87952,2022-11-17,0.0503493559,-0.027724863,-0.030163801,21,100
Market-Adjusted Model,88031,2022-11-17,0.1344455614,0.0506978686,0.0539324043,21,100
Market-Adjusted Model,88159,2022-11-17,0.022339752,-0.054916744,-0.058173405,21,100
Market-Adjusted Model,88167,2022-11-17,0.0640865168,-0.01466887,-0.01642664,21,100
Market-Adjusted Model,88173,2022-11-17,0.0710900887,0.0076443904,-0.009423069,21,100
Market-Adjusted Model,88174,2022-11-17,0.1748837282,0.1437850341,0.094370571,21,100
Market-Adjusted Model,88177,2022-11-17,0.2132105342,0.1587748119,0.132697377,21,100
Market-Adjusted Model,88181,2022-11-17,0.1787618181,0.0926526656,0.0982486609,21,100
Market-Adjusted Model,88182,2022-11-17,0.215105641,0.134989211,0.1345924838,21,100
Market-Adjusted Model,88183,2022-11-17,-0.196721333,-0.293163197,-0.27723449,21,100
Market-Adjusted Model,88195,2022-11-17,-0.143192514,-0.202225803,-0.223705671,21,100
Market-Adjusted Model,88197,2022-11-17,0.0436260379,-0.035782147,-0.036887119,21,100
Market-Adjusted Model,88203,2022-11-17,0.1427342918,0.0671818649,0.0622211346,21,100
Market-Adjusted Model,88208,2022-11-17,-0.013422807,-0.088104028,-0.093935964,21,100
Market-Adjusted Model,88214,2022-11-17,0.1488209594,0.0640292065,0.0683078022,21,100
Market-Adjusted Model,88215,2022-11-17,0.0859837518,0.0048571053,0.0054705946,21,100
Market-Adjusted Model,88216,2022-11-17,0.0965564554,0.016697167,0.0160432982,21,100
Market-Adjusted Model,88217,2022-11-17,0.0755479464,-0.005998446,-0.004965211,21,100
Market-Adjusted Model,88218,2022-11-17,0.0876925706,0.0066018575,0.0071794134,21,100
Market-Adjusted Model,88219,2022-11-17,0.079290758,-0.002211445,-0.001222399,21,100
Market-Adjusted Model,88220,2022-11-17,0.0888045226,0.009051294,0.0082913654,21,100
Market-Adjusted Model,88221,2022-11-17,0.0844661155,0.0035764042,0.0039529583,21,100
Market-Adjusted Model,88222,2022-11-17,0.0594962939,-0.019158473,-0.021016863,21,100
Market-Adjusted Model,88223,2022-11-17,0.082524012,0.0018092373,0.0020108548,21,100
Market-Adjusted Model,88224,2022-11-17,0.0433244693,-0.035019993,-0.037188688,21,100
Market-Adjusted Model,88225,2022-11-17,0.116723963,0.037451673,0.0362108058,21,100
Market-Adjusted Model,88228,2022-11-17,0.0629258419,-0.016879859,-0.017587315,21,100
Market-Adjusted Model,88229,2022-11-17,0.0750526017,-0.004997495,-0.005460556,21,100
Market-Adjusted Model,88233,2022-11-17,0.116639807,0.0314758454,0.0361266498,21,100
Market-Adjusted Model,88240,2022-11-17,-0.020238498,-0.090424965,-0.100751655,21,100
Market-Adjusted Model,88260,2022-11-17,0.0067567547,-0.066242792,-0.073756403,21,100
Market-Adjusted Model,88264,2022-11-17,-1.33343E-9,-0.069374168,-0.080513159,21,100
Market-Adjusted Model,88266,2022-11-17,-0.006460405,-0.086333596,-0.086973562,21,100
Market-Adjusted Model,88280,2022-11-17,0.1257857475,0.0423663806,0.0452725904,21,100
Market-Adjusted Model,88281,2022-11-17,0.0320278256,-0.041607528,-0.048485332,21,100
Market-Adjusted Model,88284,2022-11-17,0.1655405453,0.1287391248,0.0850273881,21,100
Market-Adjusted Model,88287,2022-11-17,-0.121657731,-0.182844557,-0.202170888,21,100
Market-Adjusted Model,88290,2022-11-17,0.2197061641,0.1230775728,0.139193007,21,100
Market-Adjusted Model,88291,2022-11-17,0.0757923534,-0.003233262,-0.004720804,21,100
Market-Adjusted Model,88292,2022-11-17,0.0737845213,-0.006952684,-0.006728636,21,100
Market-Adjusted Model,88294,2022-11-17,0.0882568893,0.0081986972,0.0077437322,21,100
Market-Adjusted Model,88295,2022-11-17,0.1029860161,0.0202797826,0.0224728589,21,100
Market-Adjusted Model,88296,2022-11-17,0.0727232187,-0.009110976,-0.007789938,21,100
Market-Adjusted Model,88297,2022-11-17,0.0643479044,-0.014769936,-0.016165253,21,100
Market-Adjusted Model,88298,2022-11-17,0.0190896526,-0.057676054,-0.061423505,21,100
Market-Adjusted Model,88299,2022-11-17,0.0806194272,-0.002092067,0.00010627,21,100
Market-Adjusted Model,88301,2022-11-17,0.158432165,0.0709054322,0.0779190078,21,100
Market-Adjusted Model,88302,2022-11-17,0.0834875192,0.0026928438,0.002974362,21,100
Market-Adjusted Model,88310,2022-11-17,0.3322817901,0.2236284121,0.2517686329,21,100
Market-Adjusted Model,88319,2022-11-17,0.1507259359,0.0668689407,0.0702127787,21,100
Market-Adjusted Model,88332,2022-11-17,-0.157142825,-0.231510038,-0.237655983,21,100
Market-Adjusted Model,88341,2022-11-17,-0.033557051,-0.11223644,-0.114070208,21,100
Market-Adjusted Model,88343,2022-11-17,0.094750321,0.0223221878,0.0142371638,21,100
Market-Adjusted Model,88351,2022-11-17,0.1580443844,0.07434647,0.0775312272,21,100
Market-Adjusted Model,88352,2022-11-17,0.1529665629,0.0687162179,0.0724534057,21,100
Market-Adjusted Model,88360,2022-11-17,0.1451985196,0.0818387091,0.0646853624,21,100
Market-Adjusted Model,88362,2022-11-17,0.2033950756,0.1183180839,0.1228819184,21,100
Market-Adjusted Model,88372,2022-11-17,-0.067073148,-0.135807401,-0.147586305,21,100
Market-Adjusted Model,88373,2022-11-17,0.0934911411,0.010904939,0.0129779839,21,100
Market-Adjusted Model,88384,2022-11-17,0.0336539266,-0.039158534,-0.046859231,21,100
Market-Adjusted Model,88391,2022-11-17,0.0010016316,-0.07648512,-0.079511526,21,100
Market-Adjusted Model,88392,2022-11-17,0.0357487791,-0.036401694,-0.044764378,21,100
Market-Adjusted Model,88396,2022-11-17,-0.026422087,-0.09987177,-0.106935244,21,100
Market-Adjusted Model,88397,2022-11-17,0.1793541293,0.0887645746,0.0988409722,21,100
Market-Adjusted Model,88398,2022-11-17,0.0891309891,0.0087949713,0.0086178319,21,100
Market-Adjusted Model,88399,2022-11-17,0.0596232684,-0.019562035,-0.020889889,21,100
Market-Adjusted Model,88401,2022-11-17,0.0580718667,-0.02011771,-0.022441291,21,100
Market-Adjusted Model,88402,2022-11-17,0.0769343804,-0.004736904,-0.003578777,21,100
Market-Adjusted Model,88403,2022-11-17,0.0971428501,0.0170490895,0.0166296929,21,100
Market-Adjusted Model,88404,2022-11-17,0.084922033,0.0035506713,0.0044088758,21,100
Market-Adjusted Model,88405,2022-11-17,0.1592088626,0.0709119087,0.0786957055,21,100
Market-Adjusted Model,88406,2022-11-17,0.0682512234,-0.011790763,-0.012261934,21,100
Market-Adjusted Model,88407,2022-11-17,0.0830251061,0.0029529594,0.0025119489,21,100
Market-Adjusted Model,88411,2022-11-17,0.1911358199,0.1080822118,0.1106226627,21,100
Market-Adjusted Model,88417,2022-11-17,0.3730823086,0.2499720303,0.2925691514,21,100
Market-Adjusted Model,88427,2022-11-17,0.0815217055,0.0099195502,0.0010085484,21,100
Market-Adjusted Model,88434,2022-11-17,-0.546363645,-0.728989858,-0.626876802,21,100
Market-Adjusted Model,88439,2022-11-17,0.1936702797,0.1219926469,0.1131571225,21,100
Market-Adjusted Model,88442,2022-11-17,0.0484694002,-0.029133302,-0.032043757,21,100
Market-Adjusted Model,88446,2022-11-17,0.0368755253,-0.031982604,-0.043637632,21,100
Market-Adjusted Model,88462,2022-11-17,0.0030795311,-0.054531329,-0.077433626,21,100
Market-Adjusted Model,88467,2022-11-17,0.0168918943,-0.049041674,-0.063621263,21,100
Market-Adjusted Model,88471,2022-11-17,-0.052560978,-0.124739683,-0.133074135,21,100
Market-Adjusted Model,88485,2022-11-17,0.1582278538,0.080394843,0.0777146966,21,100
Market-Adjusted Model,88487,2022-11-17,0.2138315116,0.1292831512,0.1333183544,21,100
Market-Adjusted Model,88490,2022-11-17,0.0081385468,-0.061660793,-0.07237461,21,100
Market-Adjusted Model,88504,2022-11-17,0.0964248969,0.0183014185,0.0159117397,21,100
Market-Adjusted Model,88507,2022-11-17,0.2616924096,0.2123844961,0.1811792524,21,100
Market-Adjusted Model,88511,2022-11-17,-0.071063595,-0.133453437,-0.151576752,21,100
Market-Adjusted Model,88518,2022-11-17,0.4118529409,0.4254414637,0.3313397837,21,100
Market-Adjusted Model,88526,2022-11-17,0.1371428684,0.0550602904,0.0566297113,21,100
Market-Adjusted Model,88534,2022-11-17,0.0256983817,-0.052160938,-0.054814775,21,100
Market-Adjusted Model,88542,2022-11-17,0.0430328054,0.0359399991,-0.037480352,21,100
Market-Adjusted Model,88546,2022-11-17,0.0606796158,-0.016807351,-0.019833541,21,100
Market-Adjusted Model,88564,2022-11-17,-0.285714254,-0.283311851,-0.366227411,21,100
Market-Adjusted Model,88568,2022-11-17,-0.038986876,-0.115409731,-0.119500033,21,100
Market-Adjusted Model,88593,2022-11-17,0.074617747,-0.005183806,-0.00589541,21,100
Market-Adjusted Model,88595,2022-11-17,0.0726770912,-0.006208452,-0.007836066,21,100
Market-Adjusted Model,88597,2022-11-17,0.255371616,0.1579731799,0.1748584588,21,100
Market-Adjusted Model,88604,2022-11-17,0.096664673,0.0167213823,0.0161515158,21,100
Market-Adjusted Model,88606,2022-11-17,0.0759258991,-0.005693884,-0.004587258,21,100
Market-Adjusted Model,88607,2022-11-17,0.0823317963,0.0023461817,0.0018186391,21,100
Market-Adjusted Model,88608,2022-11-17,0.0679871761,-0.012007174,-0.012525981,21,100
Market-Adjusted Model,88609,2022-11-17,0.1171544591,0.0326884191,0.0366413019,21,100
Market-Adjusted Model,88610,2022-11-17,0.1322801358,0.0512527847,0.0517669786,21,100
Market-Adjusted Model,88612,2022-11-17,0.2580645204,0.1655068986,0.1775513632,21,100
Market-Adjusted Model,88615,2022-11-17,0.1771704292,0.0886683025,0.096657272,21,100
Market-Adjusted Model,88620,2022-11-17,-0.020000026,-0.079439036,-0.100513183,21,100
Market-Adjusted Model,88626,2022-11-17,-0.284612648,-0.397044651,-0.365125805,21,100
Market-Adjusted Model,88648,2022-11-17,0.0680000379,0.0099639153,-0.012513119,21,100
Market-Adjusted Model,88659,2022-11-17,0.3641852089,0.2427586727,0.2836720518,21,100
Market-Adjusted Model,88661,2022-11-17,0.2687153112,0.1690919927,0.188202154,21,100
Market-Adjusted Model,88664,2022-11-17,0.0076365378,-0.068422349,-0.072876619,21,100
Market-Adjusted Model,88673,2022-11-17,-0.284518847,-0.393101918,-0.365032005,21,100
Market-Adjusted Model,88678,2022-11-17,0.08538161,0.0043528877,0.0048684528,21,100
Market-Adjusted Model,88683,2022-11-17,0.1036717134,0.0217994626,0.0231585562,21,100
Market-Adjusted Model,88742,2022-11-17,-0.022956787,-0.092265705,-0.103469944,21,100
Market-Adjusted Model,88779,2022-11-17,-0.066666666,-0.120554644,-0.147179823,21,100
Market-Adjusted Model,88807,2022-11-17,-0.397260269,-0.531367092,-0.477773426,21,100
Market-Adjusted Model,88810,2022-11-17,0.185970485,0.1253845768,0.1054573278,21,100
Market-Adjusted Model,88818,2022-11-17,0.06711219,-0.005910458,-0.013400967,21,100
Market-Adjusted Model,88820,2022-11-17,0.0692381649,-0.01085754,-0.011274992,21,100
Market-Adjusted Model,88837,2022-11-17,0.1158168831,0.033893417,0.0353037259,21,100
Market-Adjusted Model,88839,2022-11-17,0.0671641123,0.0179477536,-0.013349045,21,100
Market-Adjusted Model,88841,2022-11-17,0.0732965527,-0.007228657,-0.007216604,21,100
Market-Adjusted Model,88853,2022-11-17,0.1978501689,0.1100391527,0.1173370117,21,100
Market-Adjusted Model,88854,2022-11-17,0.0964770081,0.0144756938,0.0159638509,21,100
Market-Adjusted Model,88857,2022-11-17,0.0830375758,0.0028897183,0.0025244187,21,100
Market-Adjusted Model,88860,2022-11-17,0.107940598,0.0411265075,0.0274274409,21,100
Market-Adjusted Model,88863,2022-11-17,0.4044229931,0.2851775162,0.3239098359,21,100
Market-Adjusted Model,88865,2022-11-17,0.0477735481,-0.030796848,-0.032739609,21,100
Market-Adjusted Model,88873,2022-11-17,-0.041829339,-0.109168699,-0.122342496,21,100
Market-Adjusted Model,88885,2022-11-17,-0.00526318,-0.082983031,-0.085776338,21,100
Market-Adjusted Model,88893,2022-11-17,0.0850446034,0.0026935397,0.0045314462,21,100
Market-Adjusted Model,88894,2022-11-17,0.0865711114,0.0067570632,0.0060579542,21,100
Market-Adjusted Model,88895,2022-11-17,0.1048336617,0.025826857,0.0243205045,21,100
Market-Adjusted Model,88897,2022-11-17,0.0365854046,-0.031445494,-0.043927753,21,100
Market-Adjusted Model,88901,2022-11-17,0.018553629,-0.059984334,-0.061959528,21,100
Market-Adjusted Model,88903,2022-11-17,-0.004724277,-0.082212362,-0.085237434,21,100
Market-Adjusted Model,88912,2022-11-17,0.1008563981,0.017989943,0.0203432409,21,100
Market-Adjusted Model,88924,2022-11-17,0.0660311389,-0.010768019,-0.014482018,21,100
Market-Adjusted Model,88927,2022-11-17,0.1123969084,0.0330647326,0.0318837513,21,100
Market-Adjusted Model,88930,2022-11-17,0.0849069908,0.0020879615,0.0043938336,21,100
Market-Adjusted Model,88937,2022-11-17,-0.101084311,-0.114470487,-0.181597468,21,62
Market-Adjusted Model,88944,2022-11-17,0.0249022473,-0.053662208,-0.05561091,21,100
Market-Adjusted Model,88949,2022-11-17,-0.051820311,-0.126783328,-0.132333468,21,100
Market-Adjusted Model,88953,2022-11-17,0.1539583866,0.067000546,0.0734452294,21,100
Market-Adjusted Model,88957,2022-11-17,0.017350427,-0.061230814,-0.06316273,21,100
Market-Adjusted Model,88960,2022-11-17,0.0726439807,-0.00743675,-0.007869176,21,100
Market-Adjusted Model,88961,2022-11-17,0.0847895335,0.0048750158,0.0042763764,21,100
Market-Adjusted Model,88963,2022-11-17,0.0095825041,-0.069537235,-0.070930653,21,100
Market-Adjusted Model,88965,2022-11-17,-0.006199881,-0.084343177,-0.086713038,21,100
Market-Adjusted Model,88970,2022-11-17,0.0143314375,-0.065207239,-0.06618172,21,100
Market-Adjusted Model,88984,2022-11-17,0.0291544913,-0.05123498,-0.051358666,21,100
Market-Adjusted Model,88987,2022-11-17,-0.180310059,-0.263125161,-0.260823217,21,100
Market-Adjusted Model,88988,2022-11-17,0.0847799891,0.0094727743,0.0042668319,21,100
Market-Adjusted Model,88994,2022-11-17,-0.163934468,-0.232170516,-0.244447625,21,100
Market-Adjusted Model,89002,2022-11-17,0.1282907484,0.0566825168,0.0477775912,21,100
Market-Adjusted Model,89003,2022-11-17,-0.06807606,-0.093660995,-0.148589217,21,100
Market-Adjusted Model,89006,2022-11-17,0.0915627326,0.0086541251,0.0110495754,21,100
Market-Adjusted Model,89009,2022-11-17,0.1574845415,0.0688271154,0.0769713843,21,100
Market-Adjusted Model,89011,2022-11-17,0.0828732413,0.001514887,0.0023600842,21,100
Market-Adjusted Model,89012,2022-11-17,0.1686520798,0.0772537387,0.0881389226,21,100
Market-Adjusted Model,89016,2022-11-17,0.0178143931,-0.055051299,-0.062698764,21,100
Market-Adjusted Model,89017,2022-11-17,0.1246081482,0.0392260929,0.044094991,21,100
Market-Adjusted Model,89022,2022-11-17,0.0026408885,-0.068944795,-0.077872269,21,100
Market-Adjusted Model,89029,2022-11-17,-0.26174495,-0.347664678,-0.342258107,21,100
Market-Adjusted Model,89031,2022-11-17,0.3003029983,0.1963357574,0.2197898411,21,100
Market-Adjusted Model,89038,2022-11-17,0.0573993677,-0.022939732,-0.023113789,21,100
Market-Adjusted Model,89043,2022-11-17,0.0060391037,-0.071000103,-0.074474053,21,100
Market-Adjusted Model,89044,2022-11-17,0.3660329037,0.2521885507,0.2855197465,21,100
Market-Adjusted Model,89049,2022-11-17,0.0812591258,-0.001533294,0.0007459686,21,100
Market-Adjusted Model,89050,2022-11-17,0.1215386862,0.0357456223,0.041025529,21,100
Market-Adjusted Model,89053,2022-11-17,0.1432209062,0.0550570306,0.0627077491,21,100
Market-Adjusted Model,89056,2022-11-17,0.1105682669,0.027107824,0.0300551097,21,100
Market-Adjusted Model,89057,2022-11-17,0.0851808873,0.0039807802,0.0046677301,21,100
Market-Adjusted Model,89058,2022-11-17,0.09400155,0.0135515843,0.0134883928,21,100
Market-Adjusted Model,89059,2022-11-17,0.0889933724,0.0079245208,0.0084802152,21,100
Market-Adjusted Model,89060,2022-11-17,0.0788919769,0.002976461,-0.00162118,21,100
Market-Adjusted Model,89061,2022-11-17,0.1950615423,0.1096718544,0.1145483851,21,100
Market-Adjusted Model,89062,2022-11-17,0.0226829631,-0.053518916,-0.057830194,21,100
Market-Adjusted Model,89063,2022-11-17,0.04617607,-0.032688264,-0.034337087,21,100
Market-Adjusted Model,89068,2022-11-17,0.1240316471,0.0417858085,0.0435184899,21,100
Market-Adjusted Model,89070,2022-11-17,0.1418887419,0.0569987269,0.0613755847,21,100
Market-Adjusted Model,89071,2022-11-17,0.101596592,0.0233418036,0.0210834348,21,100
Market-Adjusted Model,89103,2022-11-17,0.0944548361,0.0126401982,0.0139416789,21,100
Market-Adjusted Model,89110,2022-11-17,0.0168000082,-0.041301899,-0.063713149,21,100
Market-Adjusted Model,89125,2022-11-17,0.1214762099,0.0369789412,0.0409630527,21,100
Market-Adjusted Model,89129,2022-11-17,0.1495501855,0.0622601126,0.0690370283,21,100
